HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"I was thrilled to get my report and instantly printed it out.  1.5 months later I revisited the site and pulled up my report.  Much to my surprise my data is completely different !  how could this ?  I sent one saliva sample.   please explain. 
I can't exactly recommend this to family and friends.  thank you"
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"Thank you for your feedback. The changes you described are caused by the population update we recently released. Your Ancestry Composition results were recalculated in order to receive this upgrade, so some changes are expected. Your results reflect the most up-to-date results available at this time.

We are constantly evaluating the performance of Ancestry Composition and when issues are identified that can lead to improvements in accuracy, those will be applied for all customers. Ancestry Composition is a living analysis, and customers should expect the results to continue to update as we make changes to the feature.

You can learn more about this population update on our blog here: https://blog.23andme.com/ancestry/new-african-east-asian-details-in-23andmes-latest-ancestry-composition-update/

"
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"So, first 23andme is not accurate.  In my first dna review 23andme said I was not French and I am a direct descendant of Andre Verdier.  This past week they updated my chip results to say I am 8 percent French.  So, at the advice of another family member I am trying a different product.  This caused needless fights in my family and it was incorrect."
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"Thank you for your feedback. Your results can be considered a living analysis. Using thousands of reference individuals, we are able to continually evolve and improve your results. As we update our reference data, it will not be uncommon to see slight shifts in your results over time."
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"The other day, I logged in and found that ""Nigeria"" had been placed as a match for my African ancestry. Strangely enough, I had this test done to define my ancestral roots by African Ancestry and they indicated purely Senegal, as well as a living relative there. Thus, I though that maybe it was from my fathers black side and he has no Nigeria.  I checked with the maternal ancestors on this site, and they too have no Nigerian ancestry. I am so not Nigerian."
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"Thanks for your feedback. Please keep in mind that your results are a living analysis. Using thousands of reference individuals we are able to continually evolve and improve your results. As we update our reference data, it will not be uncommon to see slight shifts in your results over time.

We have launched the African Genetics Project to help advance our research on African ancestry. Our aim is to help people make new discoveries about their African identity by way of their DNA. "
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,If you are adopted or looking for family this might be a good start and I hope it can and will bring happiness. Other than that don't waste your money. If seems that they use broadly alot to cover a lot of areas. They missed a lot of my DNA mix and even tried to stretch it using the term boadly to come closer to what I might be. I only did the ancestry part which I am greatful for. With the sorry DNA job they did I can only imagine what they would have me thinking I may have some kind of disease and running to doctor to doctor. Hopefully they may get better. As of now I wish I didn't waste my money.
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"Thank you for your feedback. 23andMe offers one of the most comprehensive analyses of your DNA ancestry. We provide you with one of the most detailed ancestry composition reports on the market today. You can find out about your ancestral origins, what percent of your DNA comes from populations around the world, your maternal and paternal lines and your neanderthal percentage.

You can view the reports included in our service here: https://www.23andme.com/dna-ancestry/

Ancestry Composition has the ability to assign pieces of your DNA at several geographic scales, according to where these pieces of DNA are found to be common throughout the world. For example, one piece of DNA might be found only in Finnish people, so we can with some confidence call this DNA ""Finnish"". Another piece of DNA might be found with some frequency in populations within England, Norway and Germany. Instead of choosing arbitrarily from among these regions, Ancestry Composition will label these pieces “Broadly Northern European.""

If a piece of DNA is found all over Europe, but not outside Europe, Ancestry Composition will label that DNA “Broadly European."" Pieces of DNA found in multiple widespread regions, such as Europe, the Near East, and Asia, will be labeled “Unassigned.”"
HomeDiagnosticsTests,Walmart #  572498897,23andMe - Personal Ancestry Kit with Lab Fee Included,https://www.walmart.com/ip/23andMe-Personal-Ancestry-Kit-with-Lab-Fee-Included/981787831,"I'm not going to go into personal details about my background, but let's just say I thought things were one way... and apparently they're completely the opposite. I've packed up my home, said goodbye to my family, and I'm off to Vanuatu. 23 and Me CHANGED MY LIFE. I've already contacted my long lost relatives, and though they couldn't really understand anything I was saying, I could tell they were excited. Couldn't recommend this chromosomal DNA test kit any more. Easy to use, non-invasive, no fee, and a whole lotta fun! Updates to come!!!

I'm writing this review as part of a contest."
HomeDiagnosticsTests,Walmart #  004010158,"First Check Home Drug Test, 4 drugs tested, 1.0 ct",https://www.walmart.com/ip/First-Check-Home-Drug-Test-4-drugs-tested-1-0-ct/10324995,"We're new to the drug screening at home world -so this was our first test. It's easy and accurate.
Please educate yourself prior to use & follow the directions.

We sprang the test on the individual who wanted us to test him randomly. My hubby supervised so no water could be added to the urine or other test ""tampering"". The young man told us what would show up in his system & yes, the test caught it. It caught the Opiates/Heroin & it caught Meth.

His wife & us have purchased more of these tests to spring on him. His wife happened to goof one test by putting the cup down vertically instead of horizontally which she hurried to correct. The test showed he was clean but you cant really rely on it at that point. We retested with a new kit & we were happy to see he was clean!

*Please also check with your local Health Department. In our area, they do drug screens for not more money than this test. Their tests provide more information & cover a broader spectrum of drugs. But, with that being said, you can't really give them a ""pop quiz"" like you can with one of these tests at home.

My heart goes out to addicts & their families/loved ones. There are options out there to help - even if you have no income.

God Bless."
