Equate Universal Crutches,$34.67,4.8/5.0,https://www.walmart.com/ip/Equate-Universal-Crutches/211742048,"<p>Leg injuries and fractures can be tough, but with Equate Universal Crutches, you can move around with ease and comfort. This set contains a pair of crutches with thick underarm pads for added comfort. Its height can be adjusted between 4'7&quot; to 6'7&quot;, and is meant for youth and adults up to a weight of 300 lbs. The rubber tips ensure traction and prevents slippage. The crutches can be easily assembled without tools, and disassembled for storage. Experience a comfortable way to walk around during your injuries with Equate Universal Crutches.</p> <p>Making the right health decisions can be challenging. With a complete range of products and simple solutions, Equate allows you to take care of your family with confidence.</p> <br /> <p><b>Instructions:</b></p> <ul>  <li>Step 1: Find your correct height range marked at the upper part of the crutch. Default position is 4'7&quot; to 5'2&quot;. There is no need to adjust this portion if this is your range.</li>  <li>Step 2: To change the height range, loosen wing nut on hand grip and remove the handgrip bolt. With bolt removed, use push buttons to slide and lock the top of crutch into correct height range.</li>  <li>Step 3: Now find your exact height measurement on the bottom part of crutch and use lower push buttons to slide and lock into place.</li>  <li>Step 4: Reinstall the handgrip so that the user has a slight bend at elbow (about 10 degrees). Tighten handgrip wing nut securely. Check push button locks and wing nuts regularly.</li> </ul> <br /> <p><b>Before Use Make Sure:</b></p> <ul>  <li>You are correctly fitted</li>  <li>Make sure all push buttons are fully engaged</li>  <li>Tips are in good condition (replace tips immediately when worn)</li>  <li>Hand grips are attached securely and do not slip</li>  <li>Nothing is loose or uneven and there are no rattles or cracks in the metal, plastic, etc. or any other irregularities</li>  <li>Do not exceed the maximum weight capacity on the crutches</li>  <li>Use only as instructed by your healthcare provider</li> </ul> <br />","Because of my bad knees I use crutches sometimes, and I feel like these crutches were easier to use, handle and collapse to put in the car.  I used the pillow pads for the top, and after a full day my underarms did not hurt, so I would definitely recommend these crutches to anyone with a disablement"
Roscoe Medical Knee Walker Scooter with Basket and P  ...,$143.00 - $179.00,4.1/5.0,https://www.walmart.com/ip/Roscoe-Medical-Knee-Walker-Scooter-with-Basket-and-Padded-Seat-Black/30329307,Retain your independence while recovering with this Black Roscoe Medical Knee Walker/Scooter. It's ideal for patients who are undergoing physical therapy and are working towards getting back on their feet. This walker with wheels provides comfort and ease of mobility. It has a padded knee platform and adjustable hand brakes with grips for comfort and full control. It also includes large 8&quot; clear PU wheels with sealed bearings. This Black Roscoe Medical Knee Walker/Scooter is suitable for indoor and outdoor use. It has an easy folding mechanism that collapses using a thumb release lever and it fits underneath the raised knee platform for convenient storing and transporting. This walker with wheels can support of to 350 lbs. It also has an offset post located on the knee platform that enables you to make right-to-left adjustment without the need for tools.,"I ordered my scooter on Tuesday in hopes of getting it before the weekend. To my surprise I received it on Friday morning 2 days before the expected delivery date. This scooter is well made, in fact better than the one I rented from the medical supply store. The cost of the scooter was the same price as renting one for 1 week! I saved over $500.00 that I would have paid in rental fees and a $200.00 deposit. THANK YOU WALMART! The flowers are my extra touch."
Costway Steerable Foldable Knee Walker Scooter Turni  ...,$129.99,2.8/5.0,https://www.walmart.com/ip/Costway-Steerable-Foldable-Knee-Walker-Scooter-Turning-Brake-Basket-Drive-Cart-Black/418983145?wpa_bd=&wpa_pg_seller_id=E6EA4CDBA9CB4F54BB3775F6F818B84A&wpa_ref_id=d27ad8fcae399fa03b4161812840a141&wpa_aux_info=__aux_info__&wpa_tag=&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__,"Improve your mobility with the Costway Steerable Foldable Knee Walker Scooter with Turning Brake Basket Drive Cart. It features a contoured channel that allows your leg to fit securely. It also comes with a durable basket that you can use to carry different items. Suitable for use by anyone with a foot, ankle, hip, lower leg or knee injuries, this black knee scooter features an adjustable seat and handlebar. It boasts a sturdy steel frame that can hold a maximum weight of up to 350 lb so it is suitable for use by most people. Easy to assemble, this Costway Steerable Foldable Knee Walker Scooter has a deluxe two-hand braking system for added safety.",The cushion welds broke after one week of use.
Clevr Foldable Medical Steerable Knee Walker Scooter  ...,$129.99,4.0/5.0,https://www.walmart.com/ip/Clevr-Foldable-Medical-Steerable-Knee-Walker-Scooter-Roller-Crutch-Alternative-Upgraded-Pink/688992835,"<p>Introducing the brand new upgraded version of the Clevr foldable knee walker. With the upgraded unique double foldable design - Foldable handlebar and foldable frame, makes it 50% smaller when folded(compare to our previous model), convenient for storage when it is not in use. The upgraded contoured and soft padding allows your leg to fit comfortably and securely. The wheels are also upgraded with grooves for more traction and safety</p> <p> A knee walker can be a welcome alternative to crutches for people who are recovering from foot, ankle, or lower-leg injuries and surgeries. Our mobility aids are designed to enhance independence, while allowing injuries to heal. It is equipped with two locking handbrakes, which can control the rear brakes to stop the walker easily. The wide range adjustable height of the seat and handlebar provides superior comfort and fit. The detachable basket allows you to scoot around your items without adding any additional strain on you.</p> <h3>Features</h3> <ul>  <li>Perfect for recovery of injury/surgery</li>  <li>Foldable handlebar and foldable frame for easy transport and storage</li>  <li>Adjustable seat and handlebar for a superior fit</li>  <li>Sturdy steel frame provides stability and durability</li>  <li>Deluxe two hand braking system for added safety</li>  <li>Contoured soft padded seat</li>  <li>Detachable storage basket</li> </ul> <h3>Specifications</h3> <ul>  <li>Color: Pink</li>  <li>Max Overall Dimensions: 31.5&quot; x 17&quot; x 41.8&quot; H</li>  <li>Folded Dimensions: approximate 24&quot; x 21&quot; x 18&quot;</li>  <li>Adjustable Handlebar Height: 32.5&quot;- 41.8&quot;</li>  <li>Adjustable Seat Height: 17.7&quot; - 23.5&quot;</li>  <li>Recommended user height: 5'2&quot; - 5'10&quot;</li>  <li>Weight: 23.3 Lbs</li>  <li>Wheels: Large Size PU Wheels</li>  <li>Weight Capacity: 300 lbs</li>  <li>Easy Assembly</li> </ul> <p><em>Most of our items have a picture and/or description of the contents on the box. Please email us if you would like for us to cover it.</em></p>",Love the color love that it fits in the car love that cross link is there when I need them  Thankyou
Economy Knee Scooter Steerable Knee Walker Medical L  ...,$119.99,4.0/5.0,https://www.walmart.com/ip/Economy-Knee-Scooter-Steerable-Knee-Walker-Medical-Leg-Scooter-Crutch-Alternative-in-Matte-Black/121753842,"The Economy Knee Scooter Crutch Alternative in Matte Black provides a more reliable and comfortable alternative to crutches for patients needing an effective mobility solution at an affordable price. It one of the best knee walker values in the industry. The medical leg scooter is ideal for individuals recovering from a broken foot, broken ankle, broken leg, foot surgery, ankle surgery, leg amputation, other lower leg injuries or medical conditions like ulcers. It features a sturdy dual bar frame, an adjustable locking handbrake and rear on-wheel brake deliver that provides excellent stability and control. Ideal for indoor and outdoor use, the steerable knee scooter walker features four smooth 7.5&quot; diameter rubber wheels.  <br />","Using a scooter was recommended by my doctor who made a surgery on my foot. The most affordable model I found on-line was at Walmart - just about $130 (comparing with other models that could cost $200. The product was from Wheelchairs Plus Mobility. Promised (by the web site) delivery time was about 10 days, but I've got it in a week, just before the surgery, which was a convenience.
The vehicle was easy to assemble, and proved very useful in my situation, as I can free my hands to make some homework. I found it quite sturdy - more than I need for my completion. As a result it is a bit heavy, which I consider OK - safety first.
One drawback that I found is a break - it seems weak; one needs to pay attention.
So far the scooter works for me just fine."
KneeRover Deluxe Steerable Knee Walker Knee Cycle Sc  ...,$179.00,5.0/5.0,https://www.walmart.com/ip/KneeRover-Deluxe-Steerable-Knee-Walker-Knee-Cycle-Scooter-Leg-Walker-Crutch-Alternative-with-Basket-in-Blue/105402037,"Remain mobile while you're injured with this KneeRover Deluxe Steerable Knee Walker. This unit is one of the most advanced knee walkers in the industry and an ideal alternative to crutches. The KneeCycle knee walker provides maximum stability and control when maneuvering. The fully adjustable handlebars and knee platform allow you to customize it for your needs. It has an impressive 300-lb weight capacity, and is recommended for individuals with heights of 5'-6'5&quot;. The KneeRover knee walker also comes equipped with a detachable basket in blue.",Quality workmanship.  The assembly was easy.  The ease of use is terrific.  A joy to have my mobility back.
KneeRover All Terrain Steerable Knee Walker Knee Sco  ...,$299.00,4.7/5.0,https://www.walmart.com/ip/KneeRover-All-Terrain-Steerable-Knee-Walker-Knee-Scooter-Heavy-Duty-Crutch-Alternative-with-Basket-in-Blue/194423238,"Stay active and mobile even while recovering from an injury or surgery of the foot, ankle or lower leg with KneeRover All-Terrain Steerable Knee Walker Knee Scooter. It's an excellent heavy-duty crutch alternative with a detachable storage basket.This indoor - outdoor all-terrain knee scooter features 12&quot; diameter off-road pneumatic tires designed to easily traverse grass, sidewalks, gravel and dirt with incredible ease and agility. It features tool-free assembly, setup and height adjustments. It's compatible with both the right and left legs and offers a 3&quot; thick contoured knee platform and ergonomic rubber hand grips for complete comfort. Available in blue, it offers a 400 lb weight capacity and is recommended for individuals with heights 5' - 6'5&quot;.","This walker works very well on rough ground, but it is hard to use in the house. Too large of a turning radius to get around in tight quarters. We are actually using two different walkers, a smaller one in the house & this one to go outdoors & shopping where there is plenty of room."
Knee Walker Cushion Covers 2 Pack For Knee Scooter F  ...,$23.90,5.0/5.0,https://www.walmart.com/ip/Knee-Walker-Cushion-Covers-2-Pack-Knee-Scooter-Injured-Leg-Universal-Knee-Scooter-Pad-Cover-Faux-Sheepette-Knee-Walker-Seat-Pads-Covers-Rolling-Scoot/920107053,"BEST DEAL MULTICOLOR 2 PACK W/EXTRAS Supplied with an extra layer of soft cushioning with 2 extra foam inserts that are simple to add or remove depending on your comfort level. Black or White You will have the choice of using either color that best suits your taste, and if one becomes worn out you always have a spare one available. Excellent stability and control with an adjustable elastic band and security straps SPEED UP YOUR RECOVERY Durable design with thick soft sheepette fabric and durable elastic providing relief from bumps, friction and the irritation that can be caused from the knee walker itself. Adds even more comfort, reduces pressure from your weight, smooths friction from movement, and prevents irritation from everyday use. Much more comfortable and easy to use than any other ULTIMATE COMFORT &amp; RELIEF Treat yourself to additional comfort! We have designed our knee walker covers to be the best available by evenly distributing the pressure on the knee and lower leg for all day comfort while securing it to the seat pad with extra non slip adjustable straps and extra foam padding inserts greatly reduces pain and fatigue in the hip, knee and leg UNIVERSAL FIT NON-SLIP DESIGN Installs in seconds with strong elastic band sewn around the edges &amp; adjustable hook/loop attachments for a non-slip tight fit. It is a great way to help make your knee pad more of an anti-slip surface. Stretchable elastic securely fits over knee pad for superior comfort and better air circulation. Just slip the cover of the knee pad and adjust the straps for a snug fit? EASY CLEAN &amp; MACHINE WASHABLE Very easy to clean! the woolette cover is machine washable with like colors and fluff dry on low heat. Remove foam insert before washing. Simply remove cover from the knee walker and foam insert and put in your washing machine then fluff dry. Keeps the stock knee pad clean &amp; free from scratches and abrasions. Purchase with confidence with our unconditional lifetime guarantee",It fit my Drive scooter seat perfectly.  I put both foam pads into one cover and attached ot seat.  BOY what a difference.  Maybe now I won't trash my knee like the last time I had to use the scooter.  I highly recommend.
KneeRover Universal Knee Walker Knee Rest Pad Cover   ...,$15.99,3.9/5.0,https://www.walmart.com/ip/KneeRover-Universal-Knee-Walker-Knee-Rest-Pad-Cover-Plush-Synthetic-Sheepette-Pad-for-Knee-Scooter/119180469,"<b> KNEEROVER UNIVERSAL KNEE WALKER SCOOTER KNEEPAD COVER</b>  <br />  <br /> DESIGNED TO FIT MOST KNEE WALKERS AND KNEE SCOOTERS (KneeRover, Drive Medical DV8, Roscoe Knee Scooter, and many other knee walker crutch alternatives) <br />  <br />EASY TO INSTALL: Stretchable elastic securely fits over knee pad for superior comfort and better air circulation <br />  <br />MAXIMUM COMFORT: Soft and cozy sheepette fleece cover provides extra cushion while distributing pressure evenly across knee pad platform <br />  <br />EASY CARE: Machine Washable cover is easy to clean - simply remove cover and put in washing machine and fluff dry <br />  <br />PROTECTION &amp; RELIEF: Helps reduce pressure, friction, and skin irritation; while reducing everyday wear and tear on the knee pad <br />  <br />",I would recommend the knee pad to everyone ordering the knee walker.  It truly cushions and makes the pad on the knee walker so much softer.  It allows me to use my knee walker throughout the day without the knee pain I was experiencing prior to purchasing the knee pad.  Fits great - highly recommended.
Drive Medical Adult Knee Walker Crutch Alternative,$159.99,2.9/5.0,https://www.walmart.com/ip/Drive-Medical-Adult-Knee-Walker-Crutch-Alternative/19615788,"Improve your mobility with the Drive Medical Knee Walker Crutch Alternative. It's designed for people dealing with common foot issues. The adult knee walker's lever lock can be adjusted for either right- or left-handed use. You can also convert it, tool-free, from left leg- to right leg-use. Deluxe lever brakes make it faster and easier to stop while the 8&quot; caster wheels provide a smooth ride over most surfaces. This Drive Medical walker is ideal for indoor or outdoor use. The legs and handles are adjustable to accommodate people of various heights. It makes a practical and fast alternative to using crutches. It's made mostly from steel for outstanding strength. At just 17 lbs, it's easy to carry when you go on trips.",Did not work for me. The ease of being able to fold it up is good much better than cruches.  The kind with steering ability is much more useful for getting around.
