WalkingCanes,Walmart #  004068165,"Carex Cane Designer Soft Grip Derby Handle Cane, Red",https://www.walmart.com/ip/Carex-Cane-Designer-Soft-Grip-Derby-Handle-Cane-Red/13447044,Very nice cane. The soft handle gives me more security. Had one like this before but left it somewhere. Had to get another one so I chose the same one because I liked the first one.
WalkingCanes,Walmart #  004068165,"Carex Cane Designer Soft Grip Derby Handle Cane, Red",https://www.walmart.com/ip/Carex-Cane-Designer-Soft-Grip-Derby-Handle-Cane-Red/13447044,Nice cane. Soft comfortable handle. Works well and adjustable in height. Excellent.
WalkingCanes,Walmart #  004068165,"Carex Cane Designer Soft Grip Derby Handle Cane, Red",https://www.walmart.com/ip/Carex-Cane-Designer-Soft-Grip-Derby-Handle-Cane-Red/13447044,"I am not old enough to need a cane, but when I recently injured myself, I knew I needed something to help me with my balance when I'm outside the house. I really resisted buying a cane, but my husband kept insisting I buy one, and jokingly said that since red was my favorite color, I should buy a red one. The rest is history. Not only is this red, but it is a nice subdued red and it isn't garish and it doesn't call attention to itself. The cane is adjustable and to me, it seems very sturdy. I have been using it a lot the past two weeks, and I like it. I am fairly tall, and the cane was easily adjusted to my height. I will almost be sorry when I am totally healed and can put the cane away. It is excellent, the price is good, and it shipped almost immediately. I believe I had it within five days of placing the order. My husband was able to pick it up at our local Walmart, with no trouble at all. I love being able to order online. Well done Walmart!"
WalkingCanes,Walmart #  004068165,"Carex Cane Designer Soft Grip Derby Handle Cane, Red",https://www.walmart.com/ip/Carex-Cane-Designer-Soft-Grip-Derby-Handle-Cane-Red/13447044,"Having hip issues makes it difficult to walk sometimes.  So, decided on a nice cane to help me when my hip is acting up.
Looked at what canes were offered and this one caught my eye because of the nice color.   
Have no problem with my hand on the grip handle.  Easy to hold while standing or when I'm walking.
Love the price of this nice cane."
WalkingCanes,Walmart #  004068165,"Carex Cane Designer Soft Grip Derby Handle Cane, Red",https://www.walmart.com/ip/Carex-Cane-Designer-Soft-Grip-Derby-Handle-Cane-Red/13447044,"I have other canes that cost a lot more, but none have the handle that this cane has. It is shock absorbing and comfortable. Being metal, it is light weight and has a very good look to the finish."
WalkingCanes,Walmart #  004037266,Carex Black Adjustable Offset Walking Cane,https://www.walmart.com/ip/Carex-Black-Adjustable-Offset-Walking-Cane/9894417,"Nice that the online price was 1/2 of the price in the store.  The cane is light weight & sound, the hand grip comfortable, the rubber tip stable.  It supports me well.  The problem is that the threads on the locking ring are such poor workmanship that the ring won't lock & keeps coming loose.  Kind of discomforting/alarming to know the cane could fail & collapse at any time.  I'm going to return the cane to Walmart tomorrow for a new one."
WalkingCanes,Walmart #  004037266,Carex Black Adjustable Offset Walking Cane,https://www.walmart.com/ip/Carex-Black-Adjustable-Offset-Walking-Cane/9894417,"My mother's neuropathy problems in her foot made us search for a cane. This cane was the first one she picked out. It's sleek, modern, and inconspicuous. It is ultra light weight, but is sturdy and grounded so that it stays upright and controlled. It has a cushioned thick foam handle and a rubber stopper at the bottom end for slip resistance and grip. The cane stem has many adjustable points so it fits a tall or short person. My mother uses it shorter when sitting to help her get up, and puts it taller when walking. The wrist strap is an added benefit. Would recommend."
WalkingCanes,Walmart #  004037266,Carex Black Adjustable Offset Walking Cane,https://www.walmart.com/ip/Carex-Black-Adjustable-Offset-Walking-Cane/9894417,The price of this Carex cane was by far the lowest I found. I have another model just like this and wanted a backup. Very solid and the handle is very comfortable.
WalkingCanes,Walmart #  004037266,Carex Black Adjustable Offset Walking Cane,https://www.walmart.com/ip/Carex-Black-Adjustable-Offset-Walking-Cane/9894417,"Great cane! Durable, good quality, worth the price! Easy to use and adjust! Sturdy and does the job! Would definitely recommend to anyone needing a cane for walking assistance!"
WalkingCanes,Walmart #  004037266,Carex Black Adjustable Offset Walking Cane,https://www.walmart.com/ip/Carex-Black-Adjustable-Offset-Walking-Cane/9894417,This cane is the same quality as the more expensive ones and looks nice too. I would recommend this to anyone. I also purchased the Hugo 4 point cane tip to go with it ($14.99) and it works better than the Hurrycane at half the price.
WalkingCanes,Walmart #  551492635,Medline Quad Cane Small Base Black,https://www.walmart.com/ip/Medline-Quad-Cane-Small-Base-Black/9894033?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=7774380061e36c69308f67e38c355f27&wpa_aux_info=__aux_info__&wpa_tag=&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__,"I was not sure when I ordered it if it would be sturdy enough. This is due to it being cost efficient. However, I have found it to be of wonderful quality and works for my needs.

I recommend this to others who are looking for a good deal. It is well worth the price."
WalkingCanes,Walmart #  551492635,Medline Quad Cane Small Base Black,https://www.walmart.com/ip/Medline-Quad-Cane-Small-Base-Black/9894033?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=7774380061e36c69308f67e38c355f27&wpa_aux_info=__aux_info__&wpa_tag=&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__,"First time I have purchased and used a cane so I don't have anything to compare it to, but its a nice cane and of good quality. I esp. like the 4 feet. Makes it more stable and less likely to be dropped on the floor and then having to bend over and pick it up. Also makes it much easier to use. You don't have to be worrying about where to put your cane when you're not using it for a moment or two. You can just leave it standing until you need it again. However, you do have to watch that you don't trip yourself. But still,, I would rather have this kind."
WalkingCanes,Walmart #  551492635,Medline Quad Cane Small Base Black,https://www.walmart.com/ip/Medline-Quad-Cane-Small-Base-Black/9894033?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=7774380061e36c69308f67e38c355f27&wpa_aux_info=__aux_info__&wpa_tag=&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__,"I had a quad cane but found carrying it up and down on recently-installed chair lifts on the stairs was annoying, especially if I was also trying to carry something else. So I purchased 2 of these so I could have one on each floor. They made life much easier. They are sturdy and the one thing I especially like about quad canes is that they stand up by themselves. They are also more stable than a regular cane, providing better support."
WalkingCanes,Walmart #  551492635,Medline Quad Cane Small Base Black,https://www.walmart.com/ip/Medline-Quad-Cane-Small-Base-Black/9894033?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=7774380061e36c69308f67e38c355f27&wpa_aux_info=__aux_info__&wpa_tag=&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__,"Gift to my mother and she loves it. She folded her walker and put it away. This cane seems to give her the stability she wants. She is still learning, however."
WalkingCanes,Walmart #  551492635,Medline Quad Cane Small Base Black,https://www.walmart.com/ip/Medline-Quad-Cane-Small-Base-Black/9894033?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=7774380061e36c69308f67e38c355f27&wpa_aux_info=__aux_info__&wpa_tag=&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__,"I bought this for my father-in-law. When it arrived, I couldn't believe how sturdy it really was. It is easily adjustable for different heights. Great for the price!"
WalkingCanes,Walmart #  004098266,"Carex Offset Adjustable Designer Walking Cane, Blue",https://www.walmart.com/ip/Carex-Offset-Adjustable-Designer-Walking-Cane-Blue/9894415,"This can is lightweight, looks good and does not cost a lot of money. It does not fold down, but for the price that is ok.
It did get scratched almost right away and the color came off. In looking it over, there are multiple areas where this happened. (I have been using the cane for just over 1 week) The areas are small so it is not a big deal, just be careful with it and it should be fine.
Only other complaint is that they put a sticker right where you hold the cane on the padding, so where you take the sticker off, that part is still sticky where you grab on, so get a napkin or cloth and rub it over the area until the stickiness goes away. They should have put the sticker on the metal part to begin with."
WalkingCanes,Walmart #  004098266,"Carex Offset Adjustable Designer Walking Cane, Blue",https://www.walmart.com/ip/Carex-Offset-Adjustable-Designer-Walking-Cane-Blue/9894415,"Two things are disappointing. The handle is soft and comfortable but is not easily cleaned. I like to disinfect the handle when I wash my hands as germs do collect there--hand piece material is spongy and not wipable. Also the cane doesn't prop very well on the edge of a table or over my arm without falling. The wrist cord only gets in the way so I removed it. The cane, however, is light weight, comfortable to walk with and stable--my reasons for purchasing it."
WalkingCanes,Walmart #  004098266,"Carex Offset Adjustable Designer Walking Cane, Blue",https://www.walmart.com/ip/Carex-Offset-Adjustable-Designer-Walking-Cane-Blue/9894415,Easy height Adjustments. Sturdy but light weight.
WalkingCanes,Walmart #  004098266,"Carex Offset Adjustable Designer Walking Cane, Blue",https://www.walmart.com/ip/Carex-Offset-Adjustable-Designer-Walking-Cane-Blue/9894415,Bought this cane for my son & he loves it. He wanted a cane with a flat handle not the rounded handle. He loves this cane --- it adjusted perfect for him. Now he can walk better -- the physical therapist had recommended using a cane.
WalkingCanes,Walmart #  004098266,"Carex Offset Adjustable Designer Walking Cane, Blue",https://www.walmart.com/ip/Carex-Offset-Adjustable-Designer-Walking-Cane-Blue/9894415,Attractive. Sturdy. Comfortable handle. Many inquiries and compliments from others.
